HHID2,IndID,Age,Relat,Gender,CLic,MLic,Educ,EmpStat,profDrvr,EmpPark,study,device,WF2,Source2,Version
5500206040,4,16,4,1,2,2,1,7,2,99,1,4,56.998924,1,1.06
5500206040,5,6,4,1,--,--,99,99,9,--,99,4,37.700905,1,1.06
5500206060,1,51,2,1,1,2,5,1,1,--,2,2,45.76746,1,1.06
5500206060,2,65,2,2,2,2,3,8,2,99,2,1,54.82996,1,1.06
5500206070,1,48,3,2,2,2,3,1,2,--,2,--,76.091255,1,1.06
5500206070,2,49,3,1,2,2,3,1,2,--,2,--,95.62986,1,1.06
5500206070,3,14,4,1,--,--,99,99,9,--,99,--,75.988983,1,1.06
5500206100,1,41,3,2,1,2,3,2,2,1,2,2,64.273293,1,1.06
5500206100,2,46,3,1,1,2,3,1,2,1,2,3,49.654446,1,1.06
5500206100,3,20,4,2,1,2,3,1,2,3,2,2,32.594337,1,1.06
5500206100,4,16,4,1,2,2,1,8,2,99,1,4,96.497635,1,1.06
5500206100,5,6,4,1,--,--,99,99,9,--,99,4,55.266884,1,1.06
5500206120,1,63,2,2,1,2,3,6,9,--,2,1,42.103844,1,1.06
5500206120,2,67,2,1,2,2,3,6,2,--,2,1,81.681671,1,1.06
5500206170,1,42,3,2,1,2,3,1,2,1,2,3,105.90683,1,1.06
5500206170,2,14,4,1,--,--,99,99,9,--,99,4,100.691696,1,1.06
5500206170,3,12,4,1,--,--,99,99,9,--,99,4,100.691696,1,1.06
5500206180,1,63,3,2,2,2,3,8,2,99,2,2,69.376938,1,1.06
5500206180,2,26,4,1,1,2,5,2,2,3,1,2,90.613144,1,1.06
5500206190,1,26,3,2,1,2,3,8,9,99,2,2,143.229095,1,1.06
5500206190,2,45,5,2,1,2,5,1,2,3,2,2,85.124619,1,1.06
5500206190,3,30,3,1,1,1,3,1,2,1,2,2,195.060364,1,1.06
5500206190,4,14,4,2,--,--,99,99,9,--,99,4,134.314972,1,1.06
5500206190,5,13,4,1,--,--,99,99,9,--,99,4,100.691696,1,1.06
5500206190,6,2,4,1,--,--,99,99,9,--,99,4,147.645889,1,1.06
5500206190,7,1,4,2,--,--,99,99,9,--,99,4,176.875671,1,1.06
5500206200,1,48,3,2,2,2,3,1,2,--,2,3,85.124619,1,1.06
5500206200,2,50,3,1,1,1,3,1,2,1,2,3,108.750763,1,1.06
5500206200,3,25,4,1,1,1,3,1,2,3,2,3,90.613144,1,1.06
5500206200,4,16,4,2,2,2,1,8,2,99,1,4,98.92115,1,1.06
5500207080,1,72,2,2,2,2,1,6,2,--,2,2,93.101021,1,1.06
5500207080,2,77,2,1,2,2,3,6,2,--,2,2,94.803566,1,1.06
5500207100,1,59,1,1,1,2,3,1,2,3,2,2,70.380623,1,1.06
5500207130,1,56,3,1,1,2,5,1,2,1,2,2,108.848106,1,1.06
5500207130,2,56,3,2,1,2,3,1,2,1,2,2,105.670761,1,1.06
5500207130,3,26,4,1,1,1,5,2,2,3,1,2,94.39534,1,1.06
5500207130,4,21,4,2,1,2,3,2,2,3,2,2,117.373352,1,1.06
5500207130,5,12,4,1,--,--,99,99,9,--,99,2,60.931835,1,1.06
5500207140,1,41,3,2,1,2,5,1,2,1,2,2,109.33757,1,1.06
5500207140,2,43,3,1,1,2,5,1,2,3,2,1,83.476479,1,1.06
5500207140,3,14,4,1,--,--,99,99,9,--,99,4,60.931835,1,1.06
5500207140,4,13,4,1,--,--,99,99,9,--,99,4,60.931835,1,1.06
5500207140,5,12,4,2,--,--,99,99,9,--,99,4,154.077499,1,1.06
5500207140,6,2,4,2,--,--,99,99,9,--,99,4,81.545822,1,1.06
5500207160,1,58,1,2,1,2,3,2,2,1,2,1,105.670761,1,1.06
5500207170,1,31,3,2,1,2,3,2,2,5,2,3,52.561398,1,1.06
5500207170,2,34,3,1,1,1,3,1,2,3,2,3,68.100395,1,1.06
5500207170,3,11,4,1,--,--,99,99,9,--,99,4,39.398209,1,1.06
5500207170,4,6,4,2,--,--,99,99,9,--,99,4,59.42448,1,1.06
5500207170,5,6,4,2,--,--,99,99,9,--,99,4,59.42448,1,1.06
5500207200,1,43,3,1,1,1,3,1,1,--,2,2,83.476479,1,1.06
5500207200,2,39,3,2,1,1,3,1,2,5,2,2,79.031151,1,1.06
5500207200,3,8,4,1,--,--,99,99,9,--,99,4,85.628494,1,1.06
5500207200,4,7,4,2,--,--,99,99,9,--,99,4,91.90374,1,1.06
5500207200,5,5,4,2,--,--,99,99,9,--,99,4,91.90374,1,1.06
5500207200,6,3,4,1,--,--,99,99,9,--,99,4,116.847939,1,1.06
5500207210,1,60,2,2,1,2,3,2,2,3,2,2,104.928055,1,1.06
5500207210,2,63,2,1,1,2,3,1,2,1,2,2,147.960754,1,1.06
5500211010,1,38,3,2,1,2,3,1,2,3,2,1,54.638622,1,1.06
5500211010,2,38,3,1,1,2,5,2,2,3,2,1,54.126183,1,1.06
5500211010,3,12,4,1,--,--,99,99,9,--,99,4,40.467697,1,1.06
5500211010,4,9,4,1,--,--,99,99,9,--,99,4,37.700905,1,1.06
5500211010,5,8,4,2,--,--,99,99,9,--,99,4,37.611961,1,1.06
5500211010,6,6,4,1,--,--,99,99,9,--,99,4,37.700905,1,1.06
5500211010,7,2,4,2,--,--,99,99,9,--,99,4,43.472401,1,1.06
5500211020,1,59,3,1,1,1,3,1,2,3,2,3,56.175926,1,1.06
5500211020,2,50,3,2,1,2,3,1,2,1,2,2,33.774857,1,1.06
5500211020,3,17,4,1,2,1,1,8,2,99,1,3,56.998924,1,1.06
5500211040,1,55,3,1,2,2,3,1,2,--,2,1,56.175926,1,1.06
5500211040,2,18,4,1,1,2,3,1,2,3,2,2,56.998924,1,1.06
5500211060,1,21,4,2,2,2,3,1,2,--,2,2,82.440765,1,1.06
5500211060,2,50,3,2,1,2,1,2,2,5,2,2,63.421371,1,1.06
5500211090,1,32,1,1,2,1,3,1,2,--,2,2,90.429939,1,1.06
5500211110,1,38,1,2,1,2,6,1,2,1,2,2,102.598709,1,1.06
5500211170,1,33,3,1,1,2,3,1,2,3,2,2,90.429939,1,1.06
5500211170,2,32,3,2,1,2,5,1,2,5,1,2,85.587097,1,1.06
5500211170,3,3,4,2,--,--,99,99,9,--,99,4,81.631119,1,1.06
5500212040,1,26,4,2,1,2,6,2,2,3,1,3,47.391396,1,1.06
5500212040,2,55,3,2,1,2,6,8,9,99,2,1,68.326164,1,1.06
5500212050,1,63,2,1,1,2,1,7,9,99,2,1,147.960754,1,1.06
5500212050,2,58,2,2,1,2,3,8,9,99,2,1,105.670761,1,1.06
5500212110,1,46,3,2,1,1,5,1,2,3,2,2,86.302139,1,1.06
5500212110,2,48,3,1,2,2,6,1,2,--,2,2,138.291199,1,1.06
5500212110,3,20,4,1,1,1,1,4,9,--,2,2,128.134247,1,1.06
5500212120,1,46,3,1,1,1,5,1,2,3,2,3,89.418381,1,1.06
5500212120,2,46,3,2,1,2,6,1,2,1,2,3,55.802513,1,1.06
5500212120,3,16,4,1,2,2,1,8,2,99,1,4,84.944778,1,1.06
5500212120,4,13,4,2,--,--,99,99,9,--,99,4,99.625717,1,1.06
5500212150,1,65,2,1,1,2,1,1,2,1,2,1,215.936615,1,1.06
5500212150,2,63,2,2,1,2,3,2,2,3,2,1,205.934906,1,1.06
5500212240,1,34,2,1,1,2,4,1,2,1,2,2,206.707275,1,1.06
5500212240,2,29,2,2,1,2,4,1,2,1,2,2,143.848587,1,1.06
5500212280,1,38,3,1,1,2,3,1,2,1,2,3,198.407562,1,1.06
5500212280,2,39,3,2,1,2,3,8,9,99,2,3,155.108887,1,1.06
5500212280,3,8,4,2,--,--,99,99,9,--,99,4,180.373001,1,1.06
5500212280,4,6,4,2,--,--,99,99,9,--,99,3,180.373001,1,1.06
5500212280,5,3,4,1,--,--,99,99,9,--,99,4,229.329224,1,1.06
5500213180,1,20,4,1,1,2,3,4,9,--,2,3,128.134247,1,1.06
5500213180,2,60,3,2,1,2,3,8,9,99,2,2,104.928055,1,1.06
5500213180,3,65,3,1,1,2,3,1,2,1,2,2,110.024132,1,1.06
5500214030,1,70,2,1,1,2,7,6,9,--,2,2,132.976074,1,1.06
5500214030,2,63,2,2,1,2,5,1,2,5,2,2,205.934906,1,1.06
5500215020,1,39,3,1,1,2,3,1,2,1,2,2,101.636459,1,1.06
5500215020,2,32,3,2,1,2,3,8,9,99,2,3,85.587097,1,1.06
5500215020,3,7,4,1,--,--,99,99,9,--,99,4,70.793594,1,1.06
5500215020,4,5,4,2,--,--,99,99,9,--,99,4,70.626572,1,1.06
5500215050,1,72,1,2,2,2,3,6,2,--,2,2,167.555527,1,1.06
5500215070,1,65,3,2,1,2,3,6,9,--,2,2,235.924088,1,1.06
5500215070,2,32,4,2,1,2,5,1,2,1,2,2,196.11937,1,1.06
5500215090,1,45,3,2,1,2,5,1,2,1,2,2,76.091255,1,1.06
5500215090,2,12,4,2,--,--,99,99,9,--,99,4,56.634052,1,1.06
5500215090,3,12,4,1,--,--,99,99,9,--,99,4,75.988983,1,1.06
5500215090,4,7,4,2,--,--,99,99,9,--,99,4,70.626572,1,1.06
5500215120,1,24,4,1,1,2,5,7,9,99,1,2,92.242676,1,1.06
5500215120,2,59,3,2,1,2,6,1,2,5,2,2,88.276199,1,1.06
5500215140,1,56,1,1,1,2,6,1,2,1,2,2,105.485405,1,1.06
5500215160,1,28,2,1,1,2,3,2,2,3,2,2,76.784157,1,1.06
5500215160,2,26,2,2,2,2,3,1,2,--,2,2,90.399277,1,1.06
5500215170,1,32,3,2,1,2,5,1,2,1,2,2,85.587097,1,1.06
5500215170,2,61,5,1,1,2,5,1,2,5,2,2,131.534805,1,1.06
5500215170,3,1,4,2,--,--,99,99,9,--,99,4,81.631119,1,1.06
5500215190,1,44,3,2,1,1,3,1,2,1,2,2,51.312065,1,1.06
5500215190,2,21,4,2,1,2,3,2,2,3,2,3,43.903572,1,1.06
5500215190,3,17,4,1,1,2,1,8,9,99,1,4,56.998924,1,1.06
5500215200,1,20,7,2,1,1,3,4,9,--,2,2,82.440765,1,1.06
5500215200,2,19,7,2,1,2,3,4,9,--,2,2,90.576599,1,1.06
5500215210,1,70,2,1,1,1,1,6,9,--,2,1,84.44722,1,1.06
5500215210,2,70,2,2,1,2,3,6,9,--,2,1,73.12175,1,1.06
5500216030,1,56,3,1,1,2,3,1,2,3,2,2,108.848106,1,1.06
5500216030,2,51,3,2,2,2,3,1,2,--,2,1,123.146965,1,1.06
5500216030,3,8,4,1,--,--,99,99,9,--,99,4,85.628494,1,1.06
5500216050,1,32,3,2,1,2,3,1,2,3,2,2,85.587097,1,1.06
5500216050,2,15,4,2,--,--,1,99,9,--,99,4,90.576599,1,1.06
5500216050,3,9,4,1,--,--,99,99,9,--,99,4,70.793594,1,1.06
5500216080,1,46,3,2,2,2,3,7,2,99,2,2,86.302139,1,1.06
5500216080,2,12,4,2,--,--,99,99,9,--,99,4,154.077499,1,1.06
5500216090,1,32,3,1,1,2,6,1,2,5,2,2,207.216553,1,1.06
5500216090,2,31,3,2,1,2,6,1,2,1,2,1,196.11937,1,1.06
5500216090,3,3,4,2,--,--,99,99,9,--,99,4,187.054413,1,1.06
5500216090,4,1,4,2,--,--,99,99,9,--,99,4,187.054413,1,1.06
5500216100,1,45,1,1,1,1,3,1,2,3,2,2,95.62986,1,1.06
5500216110,1,67,2,1,1,2,6,6,9,--,2,2,102.032074,1,1.06
5500216110,2,67,2,2,2,2,3,6,2,--,2,1,102.957993,1,1.06
5500216120,1,40,3,2,1,1,3,1,2,1,2,3,96.352203,1,1.06
5500216120,2,39,3,1,1,1,3,1,2,5,2,2,101.636459,1,1.06
5500216120,3,12,4,2,--,--,99,99,9,--,99,4,56.634052,1,1.06
5500216120,4,9,4,2,--,--,99,99,9,--,99,4,70.626572,1,1.06
5500216120,5,4,4,2,--,--,99,99,9,--,99,4,81.631119,1,1.06
5500216130,1,62,2,2,2,2,5,2,2,--,2,2,93.511208,1,1.06
5500216130,2,71,2,1,1,2,6,2,2,1,2,2,84.44722,1,1.06
5500216150,1,36,2,2,1,2,1,1,2,1,2,2,79.031151,1,1.06
5500216150,2,43,2,1,1,1,1,1,2,1,2,2,83.476479,1,1.06
5500216170,1,36,3,1,1,1,1,1,2,3,2,1,101.636459,1,1.06
5500216170,2,37,3,2,1,2,3,1,2,3,2,1,102.598709,1,1.06
5500216170,3,15,4,2,--,--,1,99,9,--,99,4,90.576599,1,1.06
5500216170,4,12,4,2,--,--,99,99,9,--,99,4,56.634052,1,1.06
5500216170,5,9,4,2,--,--,99,99,9,--,99,4,70.626572,1,1.06
5500216180,1,54,2,1,1,1,5,1,2,1,2,2,85.94072,1,1.06
5500216180,2,54,2,2,1,2,3,1,2,3,2,2,63.421371,1,1.06
5500216210,1,79,1,2,2,2,3,6,2,--,2,1,124.289833,1,1.06
5500216230,1,35,3,2,1,2,6,1,2,1,2,1,235.100784,1,1.06
5500216230,2,35,3,1,1,2,5,1,2,1,2,2,232.895844,1,1.06
5500216230,3,3,4,1,--,--,99,99,9,--,99,4,179.562988,1,1.06
5500216230,4,1,4,1,--,--,99,99,9,--,99,4,179.562988,1,1.06
5500216240,1,52,2,2,2,2,3,1,2,--,2,1,63.421371,1,1.06
5500216240,2,54,2,1,2,2,3,1,2,--,2,1,85.94072,1,1.06
5500216260,1,40,1,1,1,2,5,1,2,1,2,3,247.196655,1,1.06
5500216280,1,35,3,1,1,1,3,1,1,--,2,2,101.636459,1,1.06
5500216280,2,34,3,2,1,2,3,1,2,1,2,2,85.587097,1,1.06
5500216280,3,7,4,1,--,--,99,99,9,--,99,4,70.793594,1,1.06
5500216280,4,3,4,1,--,--,99,99,9,--,99,4,78.361839,1,1.06
5500216290,1,61,2,1,1,2,1,1,1,--,2,2,131.534805,1,1.06
5500216290,2,58,2,2,1,2,1,2,2,3,2,2,88.276199,1,1.06
5500216330,1,63,1,2,1,2,6,6,9,--,2,2,93.511208,1,1.06
5500217010,1,52,1,2,2,2,5,1,2,--,2,3,63.421371,1,1.06
5500217020,1,46,1,2,1,2,3,1,2,1,2,3,76.091255,1,1.06
5500217030,1,47,2,1,1,1,1,1,1,--,2,2,95.62986,1,1.06
5500217030,2,44,2,2,2,2,3,1,2,--,2,2,96.352203,1,1.06
5500217050,1,70,1,2,1,2,3,6,9,--,2,2,73.12175,1,1.06
5500217070,1,54,1,1,1,2,6,1,2,1,2,1,85.94072,1,1.06
5500217090,1,69,1,2,1,2,6,6,9,--,2,3,102.957993,1,1.06
5500217110,1,31,3,1,1,2,3,1,2,3,2,3,90.429939,1,1.06
5500217110,2,29,3,2,1,2,3,1,2,5,2,3,90.399277,1,1.06
5500217110,3,3,4,1,--,--,99,99,9,--,99,4,78.361839,1,1.06
5500217110,4,1,4,2,--,--,99,99,9,--,99,4,81.631119,1,1.06
5500217120,1,48,3,1,1,2,3,1,2,3,2,2,95.62986,1,1.06
5500217120,2,49,3,2,1,2,3,1,2,4,2,2,76.091255,1,1.06
5500217120,3,17,4,1,2,2,1,8,2,99,1,2,107.030807,1,1.06
5500217130,1,24,7,2,1,2,3,2,2,3,2,2,117.373352,1,1.06
5500217130,2,26,7,2,1,2,3,2,2,3,2,3,73.2938,1,1.06
5500217140,1,47,3,2,2,2,3,1,2,--,2,2,76.091255,1,1.06
5500217140,2,50,3,1,1,2,5,1,2,3,2,1,85.94072,1,1.06
5500217140,3,18,4,1,2,2,1,2,2,--,2,4,107.030807,1,1.06
5500217140,4,12,4,1,--,--,99,99,9,--,99,4,75.988983,1,1.06
5500217160,1,39,3,1,1,1,3,1,2,1,2,2,101.09272,1,1.06
5500217160,2,37,3,2,1,2,3,1,2,3,2,2,79.031151,1,1.06
5500217160,3,17,4,1,1,2,1,8,9,99,1,4,131.372498,1,1.06
5500217160,4,12,4,1,--,--,99,99,9,--,99,4,60.931835,1,1.06
5500217170,1,43,3,1,1,2,3,2,1,--,2,2,83.476479,1,1.06
5500217170,2,40,3,2,1,2,3,1,2,1,2,2,109.33757,1,1.06
5500217170,3,17,4,2,2,2,1,99,2,--,2,4,87.440811,1,1.06
5500217170,4,14,4,2,--,--,99,99,9,--,99,4,154.077499,1,1.06
5610001020,1,49,1,1,1,1,2,1,1,--,2,2,61.614021,1,1.06
5610001030,1,32,3,1,1,2,2,8,9,99,1,1,66.831978,1,1.06
5610001030,2,31,3,2,2,2,3,2,2,--,2,1,71.836464,1,1.06
5610001030,3,9,4,2,--,--,99,99,9,--,99,4,57.484562,1,1.06
5610001030,4,7,4,2,--,--,99,99,9,--,99,4,57.484562,1,1.06
5610001030,5,5,4,1,--,--,99,99,9,--,99,4,49.53392,1,1.06
5610001030,6,3,4,1,--,--,99,99,9,--,99,--,59.268391,1,1.06
5610001030,7,3,4,2,--,--,99,99,9,--,99,4,67.703117,1,1.06
5610001030,8,1,4,1,--,--,99,99,9,--,99,4,59.268391,1,1.06
5610001040,1,30,3,1,2,2,2,8,2,99,1,1,66.831978,1,1.06
5610001040,2,28,3,2,2,2,6,1,2,--,2,1,73.676407,1,1.06
5610001040,3,5,4,2,--,--,99,99,9,--,99,4,57.484562,1,1.06
5610001040,4,3,4,2,--,--,99,99,9,--,99,4,67.703117,1,1.06
5610001060,1,61,3,2,2,2,2,5,2,--,2,1,67.051903,1,1.06
5610001060,2,26,4,1,1,2,3,1,2,1,2,3,76.110298,1,1.06
5610001071,1,35,3,1,1,2,2,8,9,99,1,1,70.155396,1,1.06
5610001071,2,33,3,2,2,2,2,1,2,--,2,1,71.836464,1,1.06
5610001071,3,9,4,1,--,--,99,99,9,--,99,4,49.53392,1,1.06
5610001071,4,8,4,1,--,--,99,99,9,--,99,4,49.53392,1,1.06
5610001071,5,5,4,1,--,--,99,99,9,--,99,4,49.53392,1,1.06
5610001071,6,3,4,1,--,--,99,99,9,--,99,4,59.268391,1,1.06
5610001071,7,1,4,2,--,--,99,99,9,--,99,4,67.703117,1,1.06
5610001090,1,22,1,2,2,2,2,1,2,--,2,1,68.867867,1,1.06
5610001120,2,36,1,1,1,2,2,1,2,1,2,3,70.155396,1,1.06
5610001140,1,45,3,1,2,2,2,8,2,99,2,1,61.614021,1,1.06
5610001140,2,38,3,2,2,2,2,5,2,--,2,1,68.352982,1,1.06
5610001140,3,16,4,2,2,2,2,8,2,99,1,1,61.970036,1,1.06
5610001140,4,13,4,1,--,--,99,99,9,--,99,1,56.319164,1,1.06
5610001140,5,13,4,1,--,--,99,99,9,--,99,4,56.319164,1,1.06
5610001140,6,5,4,2,--,--,99,99,9,--,99,4,57.484562,1,1.06
5610001150,1,53,3,2,1,2,5,1,2,1,2,3,87.471817,1,1.06
5610001150,2,52,3,1,1,2,2,1,1,--,2,2,55.53521,1,1.06
5610001150,4,15,4,1,--,--,1,99,9,--,99,4,115.132736,1,1.06
5610001150,5,27,4,1,1,2,2,1,1,--,2,3,76.110298,1,1.06
5610001160,1,34,3,2,2,2,3,1,2,--,2,1,71.836464,1,1.06
5610001160,2,36,3,1,1,2,2,8,9,99,1,1,70.155396,1,1.06
5610001160,3,11,4,2,--,--,99,99,9,--,99,4,54.221848,1,1.06
5610001160,4,7,4,1,--,--,99,99,9,--,99,4,49.53392,1,1.06
5610001160,5,4,4,2,--,--,99,99,9,--,99,4,67.703117,1,1.06
5610001160,6,3,4,1,--,--,99,99,9,--,99,4,59.268391,1,1.06
5610001170,1,22,1,1,1,2,2,1,2,3,2,2,127.838158,1,1.06
5610001180,1,48,1,1,1,2,3,1,2,4,2,1,61.614021,1,1.06
5610001190,1,28,3,1,1,2,2,1,2,5,2,2,76.110298,1,1.06
5610001190,2,28,3,2,1,2,2,1,2,1,2,2,73.676407,1,1.06
5610001190,3,4,4,2,--,--,99,99,9,--,99,4,67.703117,1,1.06
5610001190,4,2,4,2,--,--,99,99,9,--,99,4,67.703117,1,1.06
5610001190,5,1,4,1,--,--,99,99,9,--,99,--,59.268391,1,1.06
5610001210,1,37,3,2,1,2,2,5,9,--,2,1,68.352982,1,1.06
5610001210,2,43,3,1,1,2,2,8,9,99,1,1,49.450901,1,1.06
5610001210,3,14,4,1,--,--,99,99,9,--,99,4,56.319164,1,1.06
5610001210,4,10,4,1,--,--,99,99,9,--,99,4,56.319164,1,1.06
5610001210,5,4,4,1,--,--,99,99,9,--,99,4,59.268391,1,1.06
5610001210,6,2,4,2,--,--,99,99,9,--,99,4,67.703117,1,1.06
5610001220,1,40,3,2,1,2,3,1,2,5,2,1,42.855614,1,1.06
5610001220,2,43,3,1,1,1,2,1,2,4,2,1,49.450901,1,1.06
5610001220,3,16,4,2,2,2,1,8,2,99,2,4,61.970036,1,1.06
5610001220,4,15,4,2,--,--,1,99,9,--,99,1,61.970036,1,1.06
5610001220,5,13,4,1,--,--,99,99,9,--,99,4,56.319164,1,1.06
5610001220,6,7,4,1,--,--,99,99,9,--,99,4,49.53392,1,1.06
5610001230,1,63,2,2,2,2,3,1,2,--,2,1,67.051903,1,1.06
5610001230,2,66,2,1,2,2,3,2,2,--,1,3,76.91256,1,1.06
5610001270,1,66,3,1,1,2,5,1,2,4,2,1,67.364342,1,1.06
5610001270,2,56,3,2,1,2,5,1,2,4,2,2,71.24202,1,1.06
5610001270,3,9,4,1,--,--,99,99,9,--,99,4,43.384594,1,1.06
5610001280,1,22,6,1,1,1,2,1,2,3,2,2,127.838158,1,1.06
5610001280,3,25,6,1,1,2,2,1,2,3,2,2,76.110298,1,1.06
5610001290,1,42,3,1,1,2,2,1,2,4,2,1,43.311878,1,1.06
5610001290,2,40,3,2,1,2,3,8,9,99,2,1,37.535358,1,1.06
5610001290,4,14,4,2,--,--,99,99,9,--,99,4,47.490543,1,1.06
5610001290,5,9,4,1,--,--,99,99,9,--,99,4,43.384594,1,1.06
5610001290,6,8,4,1,--,--,99,99,9,--,99,4,43.384594,1,1.06
5610001290,7,5,4,1,--,--,99,99,9,--,99,4,43.384594,1,1.06
5610001300,1,55,3,2,1,2,3,1,2,3,2,1,81.339859,1,1.06
5610001300,2,62,3,1,1,2,2,8,9,99,1,1,64.177811,1,1.06
5610001300,3,22,4,2,2,2,2,8,2,99,2,1,68.867867,1,1.06
5610001300,4,15,4,1,--,--,1,99,9,--,99,4,115.132736,1,1.06
5610001300,5,14,4,2,--,--,99,99,9,--,99,4,54.221848,1,1.06
5610001300,6,11,4,2,--,--,99,99,9,--,99,4,54.221848,1,1.06
5610002020,1,27,2,1,1,1,5,2,2,3,1,2,76.110298,1,1.06
5610002020,2,27,2,2,1,2,5,1,2,1,1,2,73.676407,1,1.06
5610002040,1,94,9,1,2,2,9,6,2,--,2,1,98.853577,1,1.06
5610002040,2,28,8,2,2,2,9,1,2,--,2,3,73.676407,1,1.06
5610002050,1,67,3,1,1,2,2,1,2,1,2,2,76.91256,1,1.06
5610002050,2,34,4,1,1,2,5,1,2,5,2,2,66.831978,1,1.06
5610002050,3,30,4,2,1,2,5,1,2,3,2,2,71.836464,1,1.06
5610002050,4,1,4,2,--,--,99,99,9,--,99,4,67.703117,1,1.06
5610002060,1,66,2,1,1,2,1,1,1,--,2,2,67.364342,1,1.06
5610002060,2,67,2,2,1,2,2,6,9,--,2,2,101.71212,1,1.06
5610002070,1,76,1,2,2,2,5,6,2,--,2,1,100.509163,1,1.06
5610002080,1,26,3,2,1,2,5,1,2,1,2,2,73.676407,1,1.06
5610002080,2,28,3,1,1,1,2,1,2,3,2,2,76.110298,1,1.06
5610002080,3,3,4,2,--,--,99,99,9,--,99,4,67.703117,1,1.06
5610002090,1,28,1,1,2,2,9,1,2,--,2,2,76.110298,1,1.06
5610002110,1,23,3,2,2,2,2,1,2,--,2,1,68.867867,1,1.06
5610002110,2,25,3,1,1,2,2,8,9,99,1,1,76.110298,1,1.06
5610002110,3,1,4,1,--,--,99,99,9,--,99,4,59.268391,1,1.06
5610002120,1,62,1,1,1,2,2,1,2,4,2,1,64.177811,1,1.06
5610002130,1,47,3,2,2,2,9,1,2,--,2,2,48.380665,1,1.06
5610002130,2,7,4,1,--,--,99,99,9,--,99,4,43.384594,1,1.06
5610002130,3,11,4,2,--,--,99,99,9,--,99,4,47.490543,1,1.06
5610002140,1,72,3,1,2,2,2,6,2,--,2,2,81.675972,1,1.06
5610002140,2,40,4,2,2,2,2,1,2,--,2,1,42.855614,1,1.06
5610002140,3,12,6,1,1,2,2,1,2,4,99,2,56.319164,1,1.06
5610004030,1,26,3,1,2,2,2,8,2,99,1,1,76.110298,1,1.06
5610004030,2,26,3,2,2,2,2,1,2,--,2,1,73.676407,1,1.06
5610004030,3,4,4,2,--,--,99,99,9,--,99,4,67.703117,1,1.06
5610004030,4,2,4,2,--,--,99,99,9,--,99,4,67.703117,1,1.06
5610004030,5,0,4,2,--,--,99,99,9,--,99,4,67.703117,1,1.06
5610004040,1,56,2,2,2,2,2,1,2,--,2,2,81.339859,1,1.06
5610004040,2,60,2,1,1,2,2,1,2,1,2,2,64.177811,1,1.06
5610004040,3,40,6,1,2,2,2,1,2,--,2,2,49.450901,1,1.06
5610004050,1,53,3,2,2,2,2,5,2,--,2,1,87.471817,1,1.06
5610004050,2,55,3,1,2,2,2,8,2,99,1,1,113.686981,1,1.06
5610004050,3,16,4,2,2,2,1,8,2,99,1,4,61.970036,1,1.06
5610004060,1,52,2,1,1,2,2,1,2,4,1,1,55.53521,1,1.06
5610004060,2,51,2,2,1,2,2,1,2,5,2,1,87.471817,1,1.06
5610004070,1,32,3,1,1,2,2,1,2,4,2,1,66.831978,1,1.06
5610004070,2,32,3,2,2,2,3,5,2,--,2,1,71.836464,1,1.06
5610004070,3,9,4,1,--,--,99,99,9,--,99,4,49.53392,1,1.06
5610004070,4,6,4,1,--,--,99,99,9,--,99,4,49.53392,1,1.06
5610004070,5,3,4,1,--,--,99,99,9,--,99,4,59.268391,1,1.06
5610004070,6,2,4,2,--,--,99,99,9,--,99,4,67.703117,1,1.06
5610004090,1,28,3,2,1,2,2,1,2,3,2,1,73.676407,1,1.06
5610004090,2,30,3,1,1,2,2,2,1,--,1,1,66.831978,1,1.06
5610004090,3,7,4,1,--,--,99,99,9,--,99,4,49.53392,1,1.06
5610004090,4,3,4,2,--,--,99,99,9,--,99,4,67.703117,1,1.06
5610004090,5,5,4,1,--,--,99,99,9,--,99,4,49.53392,1,1.06
5610004110,1,25,1,1,1,2,2,2,2,3,1,1,76.110298,1,1.06
5610004120,1,50,3,1,1,2,3,1,2,5,2,2,55.53521,1,1.06
5610004120,2,47,3,2,1,2,2,1,2,3,2,2,55.238132,1,1.06
5610004120,3,17,4,1,2,2,1,8,2,99,1,--,115.132736,1,1.06
5610004120,4,17,4,1,2,2,1,8,2,99,1,--,115.132736,1,1.06
5610004140,1,52,1,1,1,2,2,1,2,3,2,1,55.53521,1,1.06
5610004160,1,38,3,1,2,1,4,1,2,--,2,2,70.155396,1,1.06
5610004160,2,33,3,2,1,2,2,1,2,3,2,1,71.836464,1,1.06
5610004160,3,14,4,2,--,--,99,99,9,--,99,4,54.221848,1,1.06
5610004160,4,12,4,2,--,--,99,99,9,--,99,4,54.221848,1,1.06
5610004160,5,8,4,1,--,--,99,99,9,--,99,4,49.53392,1,1.06
5610004160,6,1,4,2,--,--,99,99,9,--,99,4,67.703117,1,1.06
5610004210,1,23,2,1,1,2,2,8,2,3,1,1,127.838158,1,1.06
5610004210,2,22,2,2,2,2,2,1,2,--,1,1,68.867867,1,1.06
5610004230,1,38,3,1,2,2,2,8,2,99,1,1,70.155396,1,1.06
5610004230,2,39,3,2,2,2,2,1,2,--,2,1,68.352982,1,1.06
5610004230,3,13,4,1,--,--,99,99,9,--,99,4,56.319164,1,1.06
5610004230,4,11,4,1,--,--,99,99,9,--,99,4,56.319164,1,1.06
5610004230,5,8,4,1,--,--,99,99,9,--,99,4,49.53392,1,1.06
